"TX HASH","BLOCK #","TIME(KST)","FROM","TO","AMOUNT","TOKEN ADDRESS","TOKEN NAME","TOKEN SYMBOL"
"0x6f8d208bd76e4cf17e021b7d67b5ddf6406c860b1ffc574a956bffa564a117f0",106605118,"2022-11-15T20:15:29+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0xe88df88e99874ddc11f2af0cc40bc746211dd03a","300","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0xf9445c421f82a1fabffcfd6eb31cad1b257f695a8dfca5c75e1eaa9305dbf545",106608112,"2022-11-15T21:05:23+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","276.66666666666663","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x4e2cddbe707b338f180459274edbc1390ffa59bc4bd4b4887c36ddc57d6d22d5",106611181,"2022-11-15T21:56:33+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x1671524750d78461ad41de7c103cd11613a22762","250","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x107227264ac88089861938806b201668ce4b102964e6521922730eea810570d1",106614299,"2022-11-15T22:48:31+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x1671524750d78461ad41de7c103cd11613a22762","250","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x748f3ceb38ec607ada960b3d1effd823d3c389afff599fcbb6b74a757e8f1dae",106616982,"2022-11-15T23:33:14+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x1671524750d78461ad41de7c103cd11613a22762","220","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x7a06b1a7f85e744b9424cbe703ec11a996b2e1b6789e0f4d5b2f16f950c47519",106637367,"2022-11-16T05:12:59+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","1650","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x82a58489d005e475f178ddc3a09d52ad42bf3986ae081b8c63949b58842dfe8f",106659425,"2022-11-16T11:20:37+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0xe88df88e99874ddc11f2af0cc40bc746211dd03a","1633.3333333333333","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x1d60485d838e74c3702fb0f686d63ec40682840fba1f0a5555f97011fb4a6858",106664078,"2022-11-16T12:38:10+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0xe88df88e99874ddc11f2af0cc40bc746211dd03a","500","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x2df0285c881bf392222b81ca903c70f909b8a0de85f7f24d3854d8ed49ff1d90",106668046,"2022-11-16T13:44:18+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","350","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x7a1013a62e378fad1e48092e998e2a4b85578428c5540a4fff3d16647f6889bb",106680591,"2022-11-16T17:13:25+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","1015","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0xc0b96723da29ae1e7c203ffbcdfd6d8d3bcb308230fe2da37bdc5eebeb341b8c",106680626,"2022-11-16T17:14:00+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","8.333333333333332","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x6a7d828587d05c36f9d09a2d9a0ac9c71b617e73cc3d7feb4bc7e2cc059a8d30",106690921,"2022-11-16T20:05:35+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","833.3333333333333","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x36f67e090b1908a13f3e7f21ef861ec14eae86ebbcf8a1658a6606a1617a1c9d",106696044,"2022-11-16T21:31:00+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","416.66666666666663","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x7d916f8e275b63c151a18e7eb0ceda321a1d1158b7f9de7a6db43420c0e58484",106708146,"2022-11-17T00:52:44+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0xe88df88e99874ddc11f2af0cc40bc746211dd03a","900","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0xdc6dc667688401a61085147469570868595d222ccefd5bd80a91918d0966a21e",106708452,"2022-11-17T00:57:50+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","100","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x53494683c2a97da5747be5478ade86992f104523ee3972d0cc20eacb884adc13",106709623,"2022-11-17T01:17:21+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","100","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0xd00b1067b62cee205bb77eae8563b1dc009714d8c5f8e4a67ae6e49d57255be4",106711925,"2022-11-17T01:55:43+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","186.66666666666666","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x283004ed46c963af64ae7eda82100dc42fa5b3dc8a62702feed943229409c9e9",106713198,"2022-11-17T02:16:56+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","103.33333333333333","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x3ec50ef2290441ae2612d1f292caf7d9d6883f4831a154ed6d6a8030aca5ad74",106718530,"2022-11-17T03:45:48+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0xe88df88e99874ddc11f2af0cc40bc746211dd03a","400","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x58a6c4d15f8549681aabe42bb712b52bd65aab43078299c969680a247f14adca",106729870,"2022-11-17T06:54:48+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","950","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x8272c89f9fedab03f12cbe42acf75d0c1548d7e9219511fd341a7a7c2084b7f3",106742626,"2022-11-17T10:27:24+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","1000","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x16163e7c1f089fd05baa8bcd1458a775c1bc185898c8ae0e9dc883152e96611e",106744227,"2022-11-17T10:54:05+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","160","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0xaa915ab05f118e731e08bdc99d2ab20e25241203369f02442f0635fb1919d301",106748654,"2022-11-17T12:08:02+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","350","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x2ae0003ad5a9367864e447f6a23b74a84723cce6641f11040428a2f3063e7b5b",106752903,"2022-11-17T13:18:52+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","350","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x2532ac711d39223a59a0e47d8df608c1fee0aca84301af2a3fe4c4ef9f33d082",106757123,"2022-11-17T14:29:12+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","350","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x8d42699c4061748654c7a4541981c34ff226f988b866b852e6a0069538557ee8",106762610,"2022-11-17T16:00:39+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0xe88df88e99874ddc11f2af0cc40bc746211dd03a","400","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x143f0011083b65b7f1e2ba4177cad34973fc92d2ccd47bd469ec8e9760f05a8e",106767051,"2022-11-17T17:14:40+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","400","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x20bbfca8cf450565de70096839706f8d458df24491b1b20a8a1d7856f3879ceb",106770918,"2022-11-17T18:19:07+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0x25943261dd9184b4b6645eeb7fc6023f2c179f8c","300","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
"0x69125321c2076f82e8733673e9c4e18afc6cd0b8e6d49864771b39b84253ca0d",106773750,"2022-11-17T19:06:19+09:00","0x2424ba2229c0ecd6ffc43768ae1de6bdb12abc02","0xe88df88e99874ddc11f2af0cc40bc746211dd03a","200","0x35805bec6c7e3cf900ff8d1bb8267e535b1ddd76","ZOMBIZ","ZBZ"
